text,toxic,source
we were looking for a thuggish black man .,1,paradetox
im a caucasian american and those cognitivelychallenged pointyheaded idiots do not in any way speak for me .,1,paradetox
this whole article sucks the balls .,1,paradetox
no good bastards that we are and we are unrepentant about it .,1,paradetox
this piece of crap needs to be kept away from animals and the public in general .,1,paradetox
i bet he is one of those idiots that come from the bottom of the gene pool .,1,paradetox
hey stop fking your mothr ! .,1,paradetox
"i am reading , slowly , mcmasters dereliction of duty about the damn vietnam war .",1,paradetox
the bernie supporters are just thugs .,1,paradetox
before any of you anti gun pussies chime in .,1,paradetox
"lauren , your thought process is pathetic .",1,paradetox
"oh , its ok zucker , were too stupid to believe you anyway .",1,paradetox
voting for her if the examiner and mitch the establishment bitch dont like her,1,paradetox
something very sick is in your heads,1,paradetox
religion is crack cocain for the brain for those who cant afford the real thing .,1,paradetox
rape is a sexual assault by any gender penis or no penis !,1,paradetox
its pretty stupid to jump in the water next to an orca .,1,paradetox
"that being said , i think this is a stupid id .",1,paradetox
jezz you people are really starting to look stupid now,1,paradetox
but who has the authority to step up thats not involved in this ridiculous charade ?,1,paradetox
what the fuck is your problem ?,1,paradetox
i doubt trump was chosen by god to be anything but the clown he has proven to be .,1,paradetox
one would be a moron not to .,1,paradetox
"that fatass chink from oz , phanatical , is ruining the reputation of your art .",1,paradetox
the trump supporters are too stupid to understand this .,1,paradetox
trump and his idiots are painting themselves into a corner .,1,paradetox
"big box stores like cabalas , sportsmans and bass pro are breeding grounds for such morons .",1,paradetox
what say u william who the fuck do u think u are ?,1,paradetox
"because , through our education system and the media , we have been dazzled by bullshit .",1,paradetox
"ab : man , you are one sore loser !",1,paradetox
trump most definitely is misogynistic .,1,paradetox
i didnt vote for her because she is pure evil .,1,paradetox
it will help with pain and inflammation but wont generate addiction issues or the dozystupid feeling of an opiate,1,paradetox
"please provide a source to support your silly , flimsy claim .",1,paradetox
besides we had enough of the entitlement garbage from his predecessor,1,paradetox
why should the taxpayers fund water rescue personnel while these fools put themselves and others at risk ? .,1,paradetox
you clowns really need some lessons in reading comprehension along with logic and reason .,1,paradetox
( gunshots ) now youre dead again !,1,paradetox
why in hell would bill nye agree to talk to these neandertal bible bangers ? .,1,paradetox
who the fck put you in charge .,1,paradetox
"are you truly that moronic , peter ? .",1,paradetox
only a fool asks why muslims hate us .,1,paradetox
only faggots and dumb housewives use macs .,1,paradetox
"pick up a history book sometime , and read the damn thing .",1,paradetox
he is a bad man !,1,paradetox
"grow a brain , each of you .",1,paradetox
"no , lunatics doesnt quite capture the problem .",1,paradetox
you are clearly an immature jerk .,1,paradetox
jezz you people are really starting to look stupid now,1,paradetox
and people will die because of this mans ineptitude .,1,paradetox
what a bunch of cowards and bums .,1,paradetox
you dont get it : clowns like jacobson believe citizen and white are synonyms .,1,paradetox
get off your ass and jump into the future .,1,paradetox
"tim : hell do you up a treat , mate .",1,paradetox
"it was pigignorant , whiny and childish , but not uncivil .",1,paradetox
you remind me of several liberal neurotics who have said : youre just trying to confuse me with facts .,1,paradetox
the dirty voters can see their abandonment .,1,paradetox
who listens to this brain dead loser nowadays ?,1,paradetox
how many impeachable offenses are we up to now on this aclown ?,1,paradetox
"grow a brain , each of you .",1,paradetox
"this is mine , why the hell are you worried about mine you piece of shit !",1,paradetox
that should provide a pretty good idea of who the real fool is .,1,paradetox
no matter how old we get i can still kick your ass with a weapon .,1,paradetox
the clueless buffoon continues his revealing of his absolute stupidity .,1,paradetox
what a stupid time to close drilling in the arctic .,1,paradetox
it dont matter who the scum was or why .,1,paradetox
you are hypocrites to lie about him now as an excuse for trump .,1,paradetox
"tis one arrogant , useless twit .",1,paradetox
where did you get that nonsense ?,1,paradetox
and his idiot voters gave this trash the nuclear codes .,1,paradetox
and i dont even know who the fuck are you .,1,paradetox
he has always answered like an idiot even during the last olympics .,1,paradetox
harris and miller are just to dumb to like .,1,paradetox
"ted , your remarks are offensive , ignorant !",1,paradetox
theres junk food sold all over the damn world .,1,paradetox
please continue into the other ones and read fully you lazy tit .,1,paradetox
does excessive pot consumption make you stupid ? .,1,paradetox
and many of you fools idolize them .,1,paradetox
"trump has no smarts , and thats what bothers most people .",1,paradetox
she is such a lying scum bag .,1,paradetox
the media are playing us for fools .,1,paradetox
trump easily revealed her as a crooked liar again and again with laughter and applause .,1,paradetox
repeating the same one six times as an answer to gomer scheers questions makes him look pretty inept .,1,paradetox
harris and miller are just to dumb to like .,1,paradetox
if you dont like her shut up and leave .,1,paradetox
these people are nothing but wastes .,1,paradetox
"heck , some people even voted a sexual predator into the white house .",1,paradetox
well said and damn right !,1,paradetox
you are hypocrites to lie about him now as an excuse for trump .,1,paradetox
the fools running the city of eugene give fools a bad name .,1,paradetox
thats an insult to both snakes and scum .,1,paradetox
and your assertion that only muslims use the term god willing is beyond laughable .,1,paradetox
if you dont like her shut up and leave .,1,paradetox
what part of being a nut has to do with her sex ?,1,paradetox
the hypocrisy in your statement is impressive .,1,paradetox
"please stop idiot user : j milburn , who is a picture deletor vandal !",1,paradetox
"like other psychotic leaders of the past century , trump deserves to be hated .",1,paradetox
the only extremist i see on this blog is you !,1,paradetox
and we elected these clowns .,1,paradetox
"oh yeah , they are also complete losers .",1,paradetox
back to your nation hole .,1,paradetox
donald trump says taxes are for stupid people .,1,paradetox
how can any man or woman identify with such a despicable human as worthy of their vote !,1,paradetox
and i dont even know who the fuck are you .,1,paradetox
youve still lost your fucking mind .,1,paradetox
totally unbelievable like most of the garbage and unsupported comments you spew forth .,1,paradetox
"obama was a failure , bush was a failure and clinton was a failure .",1,paradetox
you socialists are the worst life form and well below algea when it comes to anything constuctive,1,paradetox
