text,toxic,source
"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",1,hate_speech
"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",1,hate_speech
"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",1,hate_speech
"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",1,hate_speech
"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",1,hate_speech
"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",1,hate_speech
"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",0,hate_speech
"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",1,hate_speech
"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",1,hate_speech
"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",1,hate_speech
"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",1,hate_speech
"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",1,hate_speech
"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",1,hate_speech
"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",1,hate_speech
"""@TweetGameLazy: I can ride your bitch with no handle bars""",1,hate_speech
"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee""",1,hate_speech
"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",0,hate_speech
"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?",1,hate_speech
"""@Vbomb20: @Woodchuck20 pussy"" love it",1,hate_speech
"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo",1,hate_speech
"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER",1,hate_speech
"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd""",0,hate_speech
"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?",1,hate_speech
"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?",1,hate_speech
"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho",1,hate_speech
"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!",1,hate_speech
"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco",1,hate_speech
"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",1,hate_speech
"""@XoXo__Angiee: Bruno fag boy"" you love me.",1,hate_speech
"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;",1,hate_speech
"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",0,hate_speech
"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan",1,hate_speech
"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",1,hate_speech
"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",1,hate_speech
"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",1,hate_speech
"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",1,hate_speech
"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",1,hate_speech
"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say.",1,hate_speech
"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week",1,hate_speech
"""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this.",1,hate_speech
"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here",1,hate_speech
"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;",1,hate_speech
"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh",1,hate_speech
"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",1,hate_speech
"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner",1,hate_speech
"""@_iwantfranny: He's a hoe , I can't""",1,hate_speech
"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets",1,hate_speech
"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;""",1,hate_speech
"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",1,hate_speech
"""@adriwadrri: No love for these fuck niggas"" hoes*",1,hate_speech
"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers.",1,hate_speech
"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah.",1,hate_speech
"""@alejandra_p13: These bitches love Sosa""",1,hate_speech
"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh",1,hate_speech
"""@allisonnamaya_: What should I name my cat, ideas?"" Mr pussy",1,hate_speech
"""@altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally.",1,hate_speech
"""@ambitiousBree: @_1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me",1,hate_speech
"""@analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe",1,hate_speech
"""@angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;",1,hate_speech
"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes",1,hate_speech
"""@ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;""",0,hate_speech
"""@babineaux_: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype",1,hate_speech
"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",1,hate_speech
"""@bleedingtrap: god teeth , gold chain
white bitches , cocaine""",1,hate_speech
"""@cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh",1,hate_speech
"""@chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe.",1,hate_speech
"""@clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie",1,hate_speech
"""@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!",1,hate_speech
"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha",0,hate_speech
"""@datFullerkid: @TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol",1,hate_speech
"""@deepthroatMike: ""@Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof",0,hate_speech
"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me",1,hate_speech
"""@djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh",1,hate_speech
"""@fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh",1,hate_speech
"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine""",1,hate_speech
"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",1,hate_speech
"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta",0,hate_speech
"""@glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded",1,hate_speech
"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby",0,hate_speech
"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*",1,hate_speech
"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;",1,hate_speech
"""@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*",1,hate_speech
"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah",1,hate_speech
"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl""",0,hate_speech
"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",1,hate_speech
"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",1,hate_speech
"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",1,hate_speech
"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",1,hate_speech
"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P""",0,hate_speech
"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon",1,hate_speech
"""@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg""",0,hate_speech
"""@jSadass: loud bitches annoy me""",1,hate_speech
"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu",1,hate_speech
"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",1,hate_speech
"""@jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied...",1,hate_speech
"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",1,hate_speech
"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",1,hate_speech
"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !""",1,hate_speech
"""@jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven",0,hate_speech
"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",1,hate_speech
"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",1,hate_speech
"""@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;",1,hate_speech
"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",1,hate_speech
"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook",0,hate_speech
"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",1,hate_speech
"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies",1,hate_speech
"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",1,hate_speech
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",1,hate_speech
"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",1,hate_speech
"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",1,hate_speech
"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",1,hate_speech
"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao",0,hate_speech
"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12",1,hate_speech
"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",1,hate_speech
"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",1,hate_speech
"""@molssyo: One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:",1,hate_speech
"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh",1,hate_speech
"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",0,hate_speech
"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",1,hate_speech
"""@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography",0,hate_speech
"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",1,hate_speech
"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga",1,hate_speech
"""@ozzie_garza: @white_thunduh I'm so sure bitch"" frfr tf",1,hate_speech
"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",1,hate_speech
"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD",1,hate_speech
"""@realFORTES: Grudges are for weirdos""and bitches",1,hate_speech
"""@rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn",0,hate_speech
"""@riananewman: @22EdHam brownies tonight"" what kind?!?!",0,hate_speech
"""@roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",1,hate_speech
"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",1,hate_speech
"""@royalswagg_: using y=mx+b to find the slope of that ass""",1,hate_speech
"""@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it",0,hate_speech
"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear",1,hate_speech
"""@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah",1,hate_speech
"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too.",1,hate_speech
"""@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;""",1,hate_speech
"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",1,hate_speech
"""@sierrabernia: &#8220;@T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is""",1,hate_speech
"""@sleepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo",0,hate_speech
"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",1,hate_speech
"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",1,hate_speech
